,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
2567,KEDJAG14_clean,helium,0.2,293.0,14.0,KEDJAG14_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0049913007,0.0049913007,0.007809375,0.007809375
2568,KEDJAG18_clean,helium,0.2,293.0,14.0,KEDJAG18_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0050632042,0.0050632042,0.007921875,0.007921875
2569,KEDJAG20_clean,helium,0.2,293.0,14.0,KEDJAG20_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0050052819,0.0050052819,0.00783125,0.00783125
2570,KEDJAG22_clean,helium,0.2,293.0,14.0,KEDJAG22_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.004993298,0.004993298,0.0078125,0.0078125
2571,KEDJAG24_clean,helium,0.2,293.0,14.0,KEDJAG24_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0053707914,0.0053707914,0.008403125,0.008403125
2572,KEDJAG_clean,helium,0.2,293.0,14.0,KEDJAG_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0048674669,0.0048674669,0.007615625,0.007615625
2573,KEFBOO_clean,helium,0.2,293.0,14.0,KEFBOO_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.008765483,0.008765483,0.01265,0.01265
2574,KEFFEI01_clean,helium,0.2,293.0,14.0,KEFFEI01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0006960269,0.0006960269,0.00095375,0.00095375
2575,KEFWAV_clean,helium,0.2,293.0,14.0,KEFWAV_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0019201864,0.0019201864,0.0030458333,0.0030458333
2576,KEFWID_clean,helium,0.2,293.0,14.0,KEFWID_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014987001,0.0014987001,0.0029666667,0.0029666667
2577,KEGZOL01_clean,helium,0.2,293.0,14.0,KEGZOL01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0050145731,0.0050145731,0.0046740741,0.0046740741
2578,KEGZOL03_clean,helium,0.2,293.0,14.0,KEGZOL03_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0050324539,0.0050324539,0.0046907407,0.0046907407
2579,KEGZOL04_clean,helium,0.2,293.0,14.0,KEGZOL04_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0048973545,0.0048973545,0.0045648148,0.0045648148
2580,KEGZOL_clean,helium,0.2,293.0,14.0,KEGZOL_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0049509969,0.0049509969,0.0046148148,0.0046148148
2581,KEHDOS_clean,helium,0.2,293.0,14.0,KEHDOS_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0009436105,0.0009436105,0.0014275,0.0014275
2582,KEHFUA_clean,helium,0.2,293.0,14.0,KEHFUA_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0024595665,0.0024595665,0.0079083333,0.0079083333
2583,KEHGOV_manual,helium,0.2,293.0,14.0,KEHGOV_manual_helium_293.0K_0.2bar_14.0/Output/System_0,0.000689939,0.000689939,0.001875,0.001875
2584,KEJBOQ_clean_h,helium,0.2,293.0,14.0,KEJBOQ_clean_h_helium_293.0K_0.2bar_14.0/Output/System_0,0.0027033713,0.0027033713,0.0077125,0.0077125
2585,KEJHIQ_clean_h,helium,0.2,293.0,14.0,KEJHIQ_clean_h_helium_293.0K_0.2bar_14.0/Output/System_0,0.0027720144,0.0027720144,0.0079083333,0.0079083333
2586,KEJQAR01_clean,helium,0.2,293.0,14.0,KEJQAR01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0051899103,0.0051899103,0.01435,0.01435
2587,KEQYOU_clean,helium,0.2,293.0,14.0,KEQYOU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0006610877,0.0006610877,0.0027125,0.0027125
2588,KESGAS_clean,helium,0.2,293.0,14.0,KESGAS_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0026178317,0.0026178317,0.0049041667,0.0049041667
2589,KESHAT_clean,helium,0.2,293.0,14.0,KESHAT_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0014556754,0.0014556754,0.0041111111,0.0041111111
2590,KETHEY01_clean,helium,0.2,293.0,14.0,KETHEY01_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0019545371,0.0019545371,0.0027645833,0.0027645833
2591,KETHEY02_clean,helium,0.2,293.0,14.0,KETHEY02_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0020119802,0.0020119802,0.0028458333,0.0028458333
2592,KETSEI_clean,helium,0.2,293.0,14.0,KETSEI_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0007667284,0.0007667284,0.001096875,0.001096875
2593,KEVVIS_clean,helium,0.2,293.0,14.0,KEVVIS_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0024038553,0.0024038553,0.0066625,0.0066625
2594,KEVWUF_clean,helium,0.2,293.0,14.0,KEVWUF_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0050317223,0.0050317223,0.0122375,0.0122375
2595,KEWNUX_clean,helium,0.2,293.0,14.0,KEWNUX_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0028380983,0.0028380983,0.045,0.045
2596,KEWZET_clean,helium,0.2,293.0,14.0,KEWZET_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.00347073,0.00347073,0.005625,0.005625
2597,KEXFAU_clean,helium,0.2,293.0,14.0,KEXFAU_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0040241214,0.0040241214,0.0047625,0.0047625
2598,KEXFIC10_clean,helium,0.2,293.0,14.0,KEXFIC10_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0010394549,0.0010394549,0.0028208333,0.0028208333
2599,KEXFIC_clean,helium,0.2,293.0,14.0,KEXFIC_clean_helium_293.0K_0.2bar_14.0/Output/System_0,0.0010471318,0.0010471318,0.0028416667,0.0028416667
