GAS,TEMP,MODEL,SAMPLING,LOW,R2_MEAN_HIGH_1,R2_MEAN_HIGH_5,R2_MEAN_HIGH_15,R2_STD_HIGH_1,R2_STD_HIGH_5,R2_STD_HIGH_15,MAE_MEAN_HIGH_1,MAE_MEAN_HIGH_5,MAE_MEAN_HIGH_15,MAE_STD_HIGH_1,MAE_STD_HIGH_5,MAE_STD_HIGH_15,MAPE_MEAN_HIGH_1,MAPE_MEAN_HIGH_5,MAPE_MEAN_HIGH_15,MAPE_STD_HIGH_1,MAPE_STD_HIGH_5,MAPE_STD_HIGH_15,INPUT_HIGH_1,INPUT_HIGH_5,INPUT_HIGH_15
Ar,293,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.1,0.9918869302112328,0.96712746143889,0.9601341023017992,0.0003450807186724,0.0020632459574616,0.0026050675062426,0.0080255241890873,0.0629365140323361,0.1731517170459391,0.0001745750364784,0.0016974607140349,0.0020747320802096,1.9921258200165348,4.25283811947609,5.742537232938138,0.0400679487440902,0.0822333900461709,0.0671736357380562,struct+input,struct+input,struct+input
Ar,293,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.5,0.9967149187758836,0.9745124899333336,0.9638669855609504,0.0005538742279539,0.0020657995604292,0.0016741235796448,0.0053598578043875,0.0559542098430712,0.1659071595380912,0.0001446788164012,0.0009009068364946,0.0025670191138193,1.3483811844790716,3.75593431940844,5.4271808040245615,0.0316537531022491,0.0671075222643295,0.0888431381422896,struct+input,struct+input,struct+input
Ar,293,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,Henry,0.8532158619480963,0.8428482266499746,0.8989284263338198,0.0082189806403772,0.0087807813737978,0.0044723351258011,0.0462059734150401,0.1657286833964304,0.2923712536261246,0.0009559161190792,0.0031975338234354,0.0063078746558315,15.365484857267756,13.050200557849443,10.10326559066025,0.2940960785796757,0.4315395979867579,0.4016814372718745,struct+input,struct+input,struct+input
Ar,293,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.01,0.2456296896873064,0.4244626674138521,0.6794981492808662,0.0696436193923842,0.0296305471735515,0.0149894775546546,0.1525885733932616,0.3841467219561443,0.5564293515649636,0.0067756767038815,0.0087316701381886,0.0114732138842951,52.7610246454602,34.19729069607795,22.47244632720447,2.567869182443626,1.0789220708359242,0.3974622599623246,struct,struct,struct
Ar,293,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.05,0.2456296896873064,0.4244626674138521,0.6794981492808662,0.0696436193923842,0.0296305471735515,0.0149894775546546,0.1525885733932616,0.3841467219561443,0.5564293515649636,0.0067756767038815,0.0087316701381886,0.0114732138842951,52.7610246454602,34.19729069607795,22.47244632720447,2.567869182443626,1.0789220708359242,0.3974622599623246,struct,struct,struct
Ar,293,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.1,0.2456296896873064,0.4244626674138521,0.6794981492808662,0.0696436193923842,0.0296305471735515,0.0149894775546546,0.1525885733932616,0.3841467219561443,0.5564293515649636,0.0067756767038815,0.0087316701381886,0.0114732138842951,52.7610246454602,34.19729069607795,22.47244632720447,2.567869182443626,1.0789220708359242,0.3974622599623246,struct,struct,struct
Ar,293,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.5,0.2456296896873064,0.4244626674138521,0.6794981492808662,0.0696436193923842,0.0296305471735515,0.0149894775546546,0.1525885733932616,0.3841467219561443,0.5564293515649636,0.0067756767038815,0.0087316701381886,0.0114732138842951,52.7610246454602,34.19729069607795,22.47244632720447,2.567869182443626,1.0789220708359242,0.3974622599623246,struct,struct,struct
Ar,293,gbm,random_struct__gbm_TRAIN_RATIO0.8,Henry,0.3021300873836745,0.4552759745275898,0.6913363286814133,0.0347889188780658,0.0204802810381347,0.0099901380621341,0.1427986300381957,0.3764264956462688,0.5531573736030624,0.0044308168389365,0.0073719170592984,0.0146784200584299,53.044301842857614,34.8193164559644,22.684142724073556,3.236111485303764,1.3245122847348598,0.753448545893709,struct,struct,struct
Ar,293,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.01,0.9163551723988792,0.9559859770549778,0.9616860580166854,0.0332227999771736,0.0068059136520503,0.0031046622856537,0.0197817062923256,0.0794343608430674,0.1832007366143007,0.0028160488760911,0.0025948227618071,0.0045294106875625,3.346079736396584,5.080818982203086,6.184914006514213,0.2459416317564791,0.1315089960426868,0.1200832512175616,struct+input,struct+input,struct+input
Ar,293,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.05,0.9368531859078594,0.9586766223755624,0.9623545957246248,0.0339878444873657,0.0060768788467231,0.0035818584895722,0.0168688585201781,0.075755024862541,0.1788589893117176,0.0027965765317972,0.0032945394476936,0.0051785083556407,2.6740859290185037,4.705550323951194,6.02553016593758,0.2118534641027537,0.1307140506077792,0.1480306396288174,struct+input,struct+input,struct+input
Ar,293,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.1,0.9495076033332566,0.9634870223379935,0.9636259680475048,0.0189604318051704,0.0052752345764507,0.0026849200222412,0.0154471598490375,0.072764732675836,0.1771282367079784,0.0022635371827308,0.0027721420063994,0.0043419123501292,2.428370527372489,4.56633252838456,6.010271298580285,0.1805245180620723,0.1313941080357929,0.1612482609264712,struct+input,struct+input,struct+input
Ar,293,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.5,0.973571009900208,0.9761431291228242,0.968639683534992,0.0128310462828137,0.0029066764202646,0.0013627919877588,0.0094288799400315,0.0633662157619192,0.1671082152098575,0.001500632732615,0.002296875054966,0.0034308897139578,1.5839941284934729,4.017607845263698,5.663661130429841,0.0916928097720205,0.1011955856429708,0.1210263885218316,struct+input,struct+input,struct+input
Ar,293,gbm,random_with_input__gbm_TRAIN_RATIO0.8,Henry,0.9187839224003927,0.891952935690839,0.9169942954823488,0.0149271831607626,0.0097679326135677,0.0035524300599979,0.051649943991008,0.1762792606962478,0.3003299152080728,0.0011802424023316,0.0044587243127559,0.007391774922251,18.970301971982867,15.78152728321363,11.828119704612634,0.4212915377324864,0.7440711769162277,0.2805850692712576,struct+input,struct+input,struct+input
Ar,293,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.01,0.9871632485488846,0.9624726665291238,0.9552068288773194,0.0015833414368285,0.0022098400004963,0.0028928336014155,0.0104113878600568,0.0670371907938388,0.1762976378702196,0.0003479262322396,0.0010567926214515,0.0020614455770857,2.7382610832013734,4.539982793141875,5.762502263769909,0.0734357738729136,0.0535322181822141,0.0311637333233804,struct+input,struct+input,struct+input
Ar,293,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.05,0.9891957861570476,0.9639393220383492,0.9558479551918762,0.0017707377497712,0.0018901608635579,0.0015146825465935,0.0085586923376875,0.0634163768916691,0.1742657798670403,9.471935231022128e-05,0.001114191068822,0.0021936509365265,2.1067110679002026,4.194319022217805,5.650959464467189,0.0339831690929106,0.1086330675681057,0.1364516735224456,struct+input,struct+input,struct+input
Ar,293,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.1,0.9903652708718138,0.9657871314917312,0.9587548869732312,0.0001651412807718,0.0013461793709639,0.0020194171449357,0.0082450265661395,0.0613032430757054,0.1682041016404299,0.0002113643113503,0.0012380120843157,0.0027538167222124,2.008169806588977,4.104531177708634,5.588154912872241,0.0219135064598962,0.0664489861097111,0.1276524517346146,struct+input,struct+input,struct+input
Ar,293,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.5,0.99571433946879,0.9720231332888144,0.9588919500181377,0.0009792413278471,0.0027236606880047,0.0028932979794776,0.0057320446020979,0.0552717505140646,0.1626094465879271,0.0002290285370856,0.0009192687687875,0.0029619680172165,1.4087516977187282,3.66348621753123,5.275279993172435,0.0351329204408683,0.0728241680307135,0.0995780110849229,struct+input,struct+input,struct+input
Ar,293,rf,qt_then_rd__rf_TRAIN_RATIO0.8,Henry,0.986637986731936,0.956773252701294,0.9532757234330052,0.0033001156564317,0.0068409200416662,0.0048921818394974,0.0094745817198247,0.0646545638636542,0.1696860991528449,0.0003393274248926,0.0022511400104226,0.0047504182944683,2.5350752373068888,4.367721301156029,5.545068168890241,0.0891511430492593,0.1335641372730876,0.1482624925698305,struct+input,struct+input,struct+input
Ar,293,rf,random_struct__rf_TRAIN_RATIO0.8,0.01,0.3353726476740223,0.4779045642451276,0.7013498398678594,0.0390421411001868,0.0263777163030105,0.0149930202808307,0.139155091863217,0.3525101087856682,0.5130749820175771,0.0053480644240884,0.0096589774580199,0.0171270764986078,49.646933754806255,31.95939524143276,20.95913742562968,2.5007122104684174,0.6893309932435432,0.6043992812248822,struct,struct,struct
Ar,293,rf,random_struct__rf_TRAIN_RATIO0.8,0.05,0.3353726476740223,0.4779045642451276,0.7013498398678594,0.0390421411001868,0.0263777163030105,0.0149930202808307,0.139155091863217,0.3525101087856682,0.5130749820175771,0.0053480644240884,0.0096589774580199,0.0171270764986078,49.646933754806255,31.95939524143276,20.95913742562968,2.5007122104684174,0.6893309932435432,0.6043992812248822,struct,struct,struct
Ar,293,rf,random_struct__rf_TRAIN_RATIO0.8,0.1,0.3353726476740223,0.4779045642451276,0.7013498398678594,0.0390421411001868,0.0263777163030105,0.0149930202808307,0.139155091863217,0.3525101087856682,0.5130749820175771,0.0053480644240884,0.0096589774580199,0.0171270764986078,49.646933754806255,31.95939524143276,20.95913742562968,2.5007122104684174,0.6893309932435432,0.6043992812248822,struct,struct,struct
Ar,293,rf,random_struct__rf_TRAIN_RATIO0.8,0.5,0.3353726476740223,0.4779045642451276,0.7013498398678594,0.0390421411001868,0.0263777163030105,0.0149930202808307,0.139155091863217,0.3525101087856682,0.5130749820175771,0.0053480644240884,0.0096589774580199,0.0171270764986078,49.646933754806255,31.95939524143276,20.95913742562968,2.5007122104684174,0.6893309932435432,0.6043992812248822,struct,struct,struct
Ar,293,rf,random_struct__rf_TRAIN_RATIO0.8,Henry,0.3391783492278707,0.5018224025939512,0.7184123332148074,0.0580055147235761,0.0323414104764048,0.009057152826868,0.1314071650721231,0.3470288838751483,0.5093399236810934,0.0044132866139659,0.0098812505161152,0.0127009670826471,50.56979445074415,32.398567269377054,21.08787696066289,3.563585638421958,1.2521148843602994,0.7367435216719189,struct,struct,struct
Ar,293,rf,random_with_input__rf_TRAIN_RATIO0.8,0.01,0.919469637145306,0.9547423204070872,0.9578983310333892,0.0391506276720766,0.0092243292499182,0.0035664500364473,0.0198128450994733,0.0783392560952205,0.1800019858336554,0.0033290043554066,0.0037318306760274,0.0038699931053349,3.2818584611995023,4.862653823525839,5.964534176170328,0.2301446441828508,0.1190974338834305,0.1337455929842468,struct+input,struct+input,struct+input
Ar,293,rf,random_with_input__rf_TRAIN_RATIO0.8,0.05,0.9321028077112417,0.9565783316198762,0.9594183669066896,0.0327654885571613,0.0073170437059675,0.0037236706451812,0.0172124718857178,0.073348296678098,0.1744572806072607,0.0029631234710846,0.0038408454819715,0.0049224347080975,2.6045194417723083,4.460380992723395,5.780496308017,0.2027679099167535,0.1627292354261803,0.1520525673597041,struct+input,struct+input,struct+input
Ar,293,rf,random_with_input__rf_TRAIN_RATIO0.8,0.1,0.9394082013932206,0.9596102061830496,0.9609044960483252,0.0201521856326102,0.0059035487251107,0.0028425678515379,0.0162265625563064,0.0711511240922521,0.1713038202425144,0.002363913337298,0.003441338495893,0.0041365460790778,2.3935129539289948,4.322615932223445,5.707743740304329,0.165125322852446,0.1385613521093318,0.134619026269935,struct+input,struct+input,struct+input
Ar,293,rf,random_with_input__rf_TRAIN_RATIO0.8,0.5,0.9671993160312728,0.973164867448616,0.9654767312547412,0.0187248809453222,0.0034855782474277,0.0023000020997647,0.0104420655863817,0.0630935201927166,0.1637036939270989,0.0017202412925048,0.0026297407920627,0.0039848599715789,1.6170253834002,3.885213167206407,5.474264234703849,0.1014275264823882,0.1097700996904032,0.1120548562719429,struct+input,struct+input,struct+input
Ar,293,rf,random_with_input__rf_TRAIN_RATIO0.8,Henry,0.9602784495435436,0.9517022586348024,0.9582340030382014,0.0216033747999053,0.0108171624050741,0.0025749280067764,0.0158842328160284,0.0779449111580077,0.1785361055110143,0.0021261452575678,0.0033382281007441,0.0052973086804485,3.588542483672537,5.340028854744388,6.259285847379211,0.227420184979788,0.1512081331679907,0.1485783115571853,struct+input,struct+input,struct+input
Ar,313,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.01,0.9915590070741204,0.9673400294177108,0.963651089003239,0.0002436109486823,0.0048245163634638,0.0019456658426113,0.0072225038880433,0.0472652535528248,0.1304591636356775,0.0001602609500173,0.0003751890995248,0.0012448845868046,2.904731108917028,4.379957912783486,5.36045478558222,0.0710178167455622,0.1343092880427648,0.0965333033608192,struct+input,struct+input,struct+input
Ar,313,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.05,0.9943933601172223,0.9697434323863774,0.9641377068082696,0.0005674112735389,0.0018017493027451,0.0010128266563692,0.0056242074962948,0.0437214977657057,0.1264721643215677,6.920358048764314e-05,0.0013101577195706,0.0022036226769207,2.248791025009136,4.06756869214196,5.278336724050625,0.0245864420283726,0.1225356258792891,0.0718965407656525,struct+input,struct+input,struct+input
Ar,313,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.1,0.9942233597585662,0.9682430166896832,0.9648719959500328,0.0007565792861114,0.0018899107887327,0.0004354064759336,0.0051970263631744,0.0425951961042693,0.125191722070863,8.483739927249305e-05,0.0003722692733073,0.0013885585879512,2.042610341071179,3.987635108810781,5.271601665963306,0.0529164990923329,0.0317034179524363,0.0614856368696588,struct+input,struct+input,struct+input
Ar,313,cat,qt_then_rd__cat_TRAIN_RATIO0.8,0.5,0.996939069474554,0.9722297398661924,0.9675001905034748,0.0001582043120915,0.0033848386476095,0.0025001703057202,0.0042102808377538,0.0399822951967831,0.119282354788947,0.0001106013333334,0.0010971326591492,0.0010318845048355,1.6703830696058346,3.6974976412643903,4.90858372732285,0.0682678303322059,0.1384429183878923,0.0634014062677658,struct+input,struct+input,struct+input
Ar,313,cat,qt_then_rd__cat_TRAIN_RATIO0.8,Henry,0.8046107537827414,0.9100002308451584,0.9670904972763488,0.0384685943142334,0.0155703409897026,0.0083546741163934,0.0174850256532095,0.0530299955899771,0.1150573452201148,0.00097624709212,0.0013305678706387,0.0025787603756342,6.309058633820749,4.650251179924824,4.655212000201706,0.6916211258498173,0.1985121484361903,0.125771284063809,struct+input,struct+input,struct+input
Ar,313,cat,random_struct__cat_TRAIN_RATIO0.8,0.01,0.3440412474870097,0.480942948822513,0.6848334197638788,0.0546530732578531,0.0185705424090402,0.0063752326439759,0.1018897251376266,0.2848275842300592,0.4519485168756757,0.003255867565793,0.0056671317684434,0.0102935268181971,54.518788982867775,34.93140772371258,23.55903650207599,4.306834914598655,1.4826587079766973,0.797157176446136,struct,struct,struct
Ar,313,cat,random_struct__cat_TRAIN_RATIO0.8,0.05,0.3440412474870097,0.480942948822513,0.6848334197638788,0.0546530732578531,0.0185705424090402,0.0063752326439759,0.1018897251376266,0.2848275842300592,0.4519485168756757,0.003255867565793,0.0056671317684434,0.0102935268181971,54.518788982867775,34.93140772371258,23.55903650207599,4.306834914598655,1.4826587079766973,0.797157176446136,struct,struct,struct
Ar,313,cat,random_struct__cat_TRAIN_RATIO0.8,0.1,0.3440412474870097,0.480942948822513,0.6848334197638788,0.0546530732578531,0.0185705424090402,0.0063752326439759,0.1018897251376266,0.2848275842300592,0.4519485168756757,0.003255867565793,0.0056671317684434,0.0102935268181971,54.518788982867775,34.93140772371258,23.55903650207599,4.306834914598655,1.4826587079766973,0.797157176446136,struct,struct,struct
Ar,313,cat,random_struct__cat_TRAIN_RATIO0.8,0.5,0.3440412474870097,0.480942948822513,0.6848334197638788,0.0546530732578531,0.0185705424090402,0.0063752326439759,0.1018897251376266,0.2848275842300592,0.4519485168756757,0.003255867565793,0.0056671317684434,0.0102935268181971,54.518788982867775,34.93140772371258,23.55903650207599,4.306834914598655,1.4826587079766973,0.797157176446136,struct,struct,struct
Ar,313,cat,random_struct__cat_TRAIN_RATIO0.8,Henry,0.3440412474870097,0.480942948822513,0.6848334197638788,0.0546530732578531,0.0185705424090402,0.0063752326439759,0.1018897251376266,0.2848275842300592,0.4519485168756757,0.003255867565793,0.0056671317684434,0.0102935268181971,54.518788982867775,34.93140772371258,23.55903650207599,4.306834914598655,1.4826587079766973,0.797157176446136,struct,struct,struct
Ar,313,cat,random_with_input__cat_TRAIN_RATIO0.8,0.01,0.965216851613426,0.9389745267644842,0.95633485010663,0.0238583252965095,0.0162810707126616,0.0052497207082634,0.0112658643932634,0.0625309039261687,0.1451328684263903,0.0011866218479042,0.0029599499263536,0.0025276700929423,3.878359908620051,5.729593370208815,6.295136309944758,0.1206690827234582,0.2142190232426244,0.0615847314385871,struct+input,struct+input,struct+input
Ar,313,cat,random_with_input__cat_TRAIN_RATIO0.8,0.05,0.966516277235736,0.9416607348130578,0.9585421009097214,0.0227840011349366,0.014960026853611,0.0048261636368276,0.0093725655826996,0.0583329365078559,0.137821204439172,0.0011806248792584,0.0028457558670684,0.0015664334246877,3.005079204692387,5.299510932176139,5.961027531509947,0.1334327007888834,0.2161603190355009,0.0901938325428193,struct+input,struct+input,struct+input
Ar,313,cat,random_with_input__cat_TRAIN_RATIO0.8,0.1,0.9692124563645008,0.9422633785565636,0.9593581189294706,0.023962810463406,0.0168422881826385,0.0048920584968449,0.0088464170691867,0.0570187252027588,0.1363700827982296,0.001226093522491,0.0030125604306326,0.0020805901482734,2.8295047659958086,5.132325817313953,5.883260051276423,0.1134129963279948,0.2144406034128978,0.0447117090306645,struct+input,struct+input,struct+input
Ar,313,cat,random_with_input__cat_TRAIN_RATIO0.8,0.5,0.9816415124786744,0.9484961551945028,0.962850052726274,0.0255738707846693,0.0156965601871706,0.0042370379655794,0.0066493583331563,0.0526869670584187,0.1307088589563938,0.001146869152727,0.0029766454722723,0.0023118507960249,2.259791855801781,4.808958893610385,5.665760731879461,0.1462474856732475,0.2338513674289425,0.0684958641060527,struct+input,struct+input,struct+input
Ar,313,cat,random_with_input__cat_TRAIN_RATIO0.8,Henry,0.8981260727404052,0.9385544871091196,0.9674645601894746,0.0254196083528394,0.0093187097335486,0.004890821235173,0.020708750808073,0.0604101203911355,0.1222218218698428,0.0018570822807886,0.001616265279547,0.00219763474553,8.296749364767058,5.528888403469439,5.194375332366434,1.1056857799180433,0.2091330830228888,0.1069603724078609,struct+input,struct+input,struct+input
Ar,313,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.01,0.9925909897135088,0.9647819142999164,0.960653178020788,0.0002809309913651,0.0037181979969824,0.0011453341644014,0.0066966993285085,0.0477568342083401,0.1364785043126691,0.0001082131953212,0.0007381309146792,0.001967065026174,2.596851146571049,4.350796972982762,5.555043079360946,0.0151549969712224,0.101122512030368,0.0645618684460353,struct+input,struct+input,struct+input
Ar,313,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.05,0.9954101566054816,0.966768318955132,0.9608812119816984,0.0005986070394836,0.0029234328038213,0.0010006681757338,0.004757271095186,0.0443313630834217,0.1323173640090036,0.0001679500157379,0.00189305103745,0.0027855330883394,1.7650046268602515,4.047635397076368,5.446810975770415,0.0563378613304388,0.1696997324397854,0.1182227321716604,struct+input,struct+input,struct+input
Ar,313,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.1,0.9951773757605652,0.9654922697642748,0.9611431284077894,0.0005667905972885,0.0021287430291636,0.0005789703478097,0.0044207500288375,0.0430778274124924,0.1308115364108807,9.364620299940928e-05,0.0006119535239901,0.0008990747168645,1.5987935414409684,3.9486350096571288,5.439102668386692,0.0330076682732427,0.0989413958193733,0.052274827867244,struct+input,struct+input,struct+input
Ar,313,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,0.5,0.9978671773134148,0.9704575934192108,0.9645897290211868,0.0001287573251385,0.003494846720924,0.0026539667440421,0.0032299372312242,0.0394815200966038,0.1244550504058642,7.303668822722587e-05,0.0006719497873925,0.0026196611254029,1.161206421483805,3.5389287411534744,5.070832725771144,0.0267648386756376,0.105258502366981,0.085319503270012,struct+input,struct+input,struct+input
Ar,313,gbm,qt_then_rd__gbm_TRAIN_RATIO0.8,Henry,0.644239126442438,0.7411152479191531,0.8719078302185741,0.0608606672512482,0.0138316399197664,0.0068974323174499,0.0473234339711814,0.1534820055298073,0.2648394398322342,0.0011565361273354,0.003908926245668,0.0046866461445046,20.44612942030365,16.013537084166053,11.814903900100562,0.486104040860422,0.3829599406602496,0.2253580111212358,struct+input,struct+input,struct+input
Ar,313,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.01,0.2541288608885069,0.4207578672270462,0.6599149805033189,0.064938232622192,0.0207854717713354,0.0097825019545439,0.1071398582455352,0.2988105014255944,0.4693639999607083,0.0050354412079243,0.0067318915203513,0.0105812942248463,56.743954809734205,36.54695028976426,24.312228849058197,5.076890813608514,1.717264912959943,0.7023084777633756,struct,struct,struct
Ar,313,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.05,0.2541288608885069,0.4207578672270462,0.6599149805033189,0.064938232622192,0.0207854717713354,0.0097825019545439,0.1071398582455352,0.2988105014255944,0.4693639999607083,0.0050354412079243,0.0067318915203513,0.0105812942248463,56.743954809734205,36.54695028976426,24.312228849058197,5.076890813608514,1.717264912959943,0.7023084777633756,struct,struct,struct
Ar,313,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.1,0.2541288608885069,0.4207578672270462,0.6599149805033189,0.064938232622192,0.0207854717713354,0.0097825019545439,0.1071398582455352,0.2988105014255944,0.4693639999607083,0.0050354412079243,0.0067318915203513,0.0105812942248463,56.743954809734205,36.54695028976426,24.312228849058197,5.076890813608514,1.717264912959943,0.7023084777633756,struct,struct,struct
Ar,313,gbm,random_struct__gbm_TRAIN_RATIO0.8,0.5,0.2541288608885069,0.4207578672270462,0.6599149805033189,0.064938232622192,0.0207854717713354,0.0097825019545439,0.1071398582455352,0.2988105014255944,0.4693639999607083,0.0050354412079243,0.0067318915203513,0.0105812942248463,56.743954809734205,36.54695028976426,24.312228849058197,5.076890813608514,1.717264912959943,0.7023084777633756,struct,struct,struct
Ar,313,gbm,random_struct__gbm_TRAIN_RATIO0.8,Henry,0.2541288608885069,0.4207578672270462,0.6599149805033189,0.064938232622192,0.0207854717713354,0.0097825019545439,0.1071398582455352,0.2988105014255944,0.4693639999607083,0.0050354412079243,0.0067318915203513,0.0105812942248463,56.743954809734205,36.54695028976426,24.312228849058197,5.076890813608514,1.717264912959943,0.7023084777633756,struct,struct,struct
Ar,313,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.01,0.9697347630885468,0.9316471753603291,0.9530327951463424,0.0217773671554401,0.0143549000388056,0.0031503012932439,0.010505405127366,0.0640970586915281,0.1501104751075217,0.0013714759284322,0.002632899978278,0.0036977116923604,3.07377457721258,5.536995661710647,6.361515614222728,0.0789941065491845,0.2438274786439163,0.1597198825860653,struct+input,struct+input,struct+input
Ar,313,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.05,0.971188665670779,0.9340346247017018,0.9557818510016494,0.0219248611754788,0.0154336810253103,0.0032035801641873,0.0085598417465449,0.0599112329997818,0.1428454002761008,0.0013869373899308,0.0036462081640324,0.0025168020901529,2.1730263241745864,5.012956752773568,6.010016043110608,0.0907827735896507,0.3086525539038549,0.1224795004165966,struct+input,struct+input,struct+input
Ar,313,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.1,0.9740582438326572,0.935708948611522,0.9569728166087368,0.0221711211794646,0.0162788284581749,0.0032185253869056,0.0079302301435152,0.0574452868367933,0.140740112001241,0.0014787527370707,0.0033421504364279,0.0029859370689898,1.951464639290722,4.846913094043396,5.9183533656355705,0.0828198052286229,0.2835783309068587,0.1259563020160697,struct+input,struct+input,struct+input
Ar,313,gbm,random_with_input__gbm_TRAIN_RATIO0.8,0.5,0.989751842865598,0.9425584502069142,0.9614087878420442,0.0122894314074738,0.0161380024571884,0.0024826401594395,0.0051469000104164,0.05335650417348,0.1337606931208528,0.0009551534828728,0.003455453508906,0.0026679189285843,1.3476904975375337,4.483860808788358,5.638964692995617,0.0629121169406165,0.2919296631393329,0.1049328327266461,struct+input,struct+input,struct+input
Ar,313,gbm,random_with_input__gbm_TRAIN_RATIO0.8,Henry,0.8218041754413985,0.8386201571485463,0.8980892707905017,0.0283624670530363,0.0167510693744494,0.0057347459907433,0.0523041853415528,0.161884477101223,0.2730486165430527,0.0023340626121621,0.0039545440573888,0.0077814249138294,26.71580319445398,19.54972112244773,14.021774899468522,1.6412712337477406,0.8121220852100672,0.5830725616938683,struct+input,struct+input,struct+input
Ar,313,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.01,0.9918568142365374,0.964731049880412,0.9602156335312476,0.0004176269250226,0.0041641716930389,0.0018279807358297,0.0067698750165496,0.0467549236227955,0.1305820518908173,9.089764918549968e-05,0.0009656789636687,0.0021162027677233,2.583928195360174,4.22981964853956,5.322911321623227,0.0365020864846899,0.1596743808548217,0.1019220131899471,struct+input,struct+input,struct+input
Ar,313,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.05,0.994599248968308,0.9678288954047892,0.9622407116613552,0.000641265898659,0.0022816894470812,0.0016644345891984,0.0049361891246269,0.0418069009901567,0.1227423323957392,0.0001568178500967,0.001548830159396,0.0013456949923213,1.7959303543546845,3.769563932077964,5.052445081682095,0.0627424255626333,0.1347962960631776,0.0980755783326792,struct+input,struct+input,struct+input
Ar,313,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.1,0.9944510396854008,0.9656717373076334,0.962684658731392,0.0006503727627363,0.0017264722569914,0.0012102307872042,0.0045664809060992,0.041240005772366,0.1226964904122949,9.393083393514356e-05,0.0006482283542289,0.0028039505657656,1.6190447853777843,3.7528728137263534,5.1163836841443455,0.0244236254727757,0.0655923765190968,0.0940641194456341,struct+input,struct+input,struct+input
Ar,313,rf,qt_then_rd__rf_TRAIN_RATIO0.8,0.5,0.9974453041161734,0.9707033782946116,0.9644533982249816,0.0001977618011049,0.003864958366432,0.0026307053528679,0.0033741191566432,0.0382770469709632,0.117784298821296,9.611549549176292e-05,0.0007969439807534,0.0020976925011164,1.1917108107064829,3.393906360769873,4.777581413679738,0.0274738166642185,0.0885826338300923,0.1007476872278574,struct+input,struct+input,struct+input
Ar,313,rf,qt_then_rd__rf_TRAIN_RATIO0.8,Henry,0.7794480567176021,0.9036059851434988,0.9602638221458548,0.0436290185431067,0.0149344784862769,0.0106936275965196,0.0169788323012781,0.0557872724164908,0.1215794531814494,0.0013631507393264,0.0020884561026764,0.0042701033560756,5.988153591617335,4.941844224371246,4.9642046641665045,0.5477013344123155,0.2165427327011502,0.1801552920709125,struct+input,struct+input,struct+input
Ar,313,rf,random_struct__rf_TRAIN_RATIO0.8,0.01,0.3389722750072662,0.4642513311902929,0.6878876145349009,0.054819179358562,0.0404416708395053,0.0112261904142571,0.0972104429497664,0.2756542560182353,0.431113951728358,0.0038534478364296,0.0085357337146443,0.0117092964814066,52.67381867663031,33.966384988231745,22.577197785753768,3.925282589671407,1.587949063252913,0.8458336665829135,struct,struct,struct
Ar,313,rf,random_struct__rf_TRAIN_RATIO0.8,0.05,0.3389722750072662,0.4642513311902929,0.6878876145349009,0.054819179358562,0.0404416708395053,0.0112261904142571,0.0972104429497664,0.2756542560182353,0.431113951728358,0.0038534478364296,0.0085357337146443,0.0117092964814066,52.67381867663031,33.966384988231745,22.577197785753768,3.925282589671407,1.587949063252913,0.8458336665829135,struct,struct,struct
